index,set_type,c11,c12,c44,G,B,E_VRH,nu,Cohesive_energy
599,test,195.9569,144.20465,59.153645,43.808174,164.0944,118.00759,0.35522786,-4.231426
600,training,195.69293,144.08243,58.99691,43.666103,163.9177,117.63492,0.35500026,-4.2353044
601,training,195.31795,143.81596,58.73642,43.449062,163.60597,116.99404,0.35483554,-4.235376
602,test,196.56319,144.59674,59.53431,44.028496,164.50941,118.62939,0.35528845,-4.2364883
603,test,193.16075,142.44746,57.12662,42.275005,162.04056,113.98287,0.3535719,-4.251964
604,test,194.72647,143.44708,58.26952,43.08539,163.17564,116.11167,0.3543736,-4.245665
605,test,195.59818,144.01987,58.925694,43.620537,163.83675,117.44136,0.3549318,-4.236142
606,test,197.15593,144.94922,59.927967,44.324123,164.95001,119.4268,0.3554784,-4.236509
607,training,197.05139,144.83464,59.77304,44.230698,164.86247,119.16618,0.3553571,-4.2393203
608,test,195.40349,143.83815,58.70426,43.435886,163.65712,117.0741,0.35463,-4.242281
609,test,195.86499,144.14493,59.05259,43.690987,164.07832,117.68471,0.35501778,-4.2377386
610,test,195.3654,143.87013,58.740955,43.4741,163.64049,117.09542,0.35474303,-4.238056
611,training,195.41002,143.89256,58.713573,43.453835,163.709,117.10192,0.35472983,-4.2419086
612,test,195.99257,144.274,59.11899,43.738194,164.12471,117.858185,0.35496563,-4.2403746
613,training,195.37906,143.87804,58.733887,43.468506,163.64465,117.050385,0.354794,-4.238555
614,training,195.67691,144.07178,58.889694,43.57082,163.93506,117.41824,0.35490072,-4.240935
615,test,195.35722,143.85503,58.73918,43.44957,163.6552,117.05513,0.35474962,-4.239171
616,test,195.16635,143.6937,58.510033,43.314243,163.49377,116.63665,0.35448533,-4.2450933
617,test,195.65688,144.01122,58.88502,43.52638,163.87926,117.38398,0.35489315,-4.240016
618,test,196.69809,144.6865,59.63378,44.131344,164.62216,118.83188,0.35533726,-4.2349944
619,training,195.66003,143.99486,58.822517,43.518227,163.84595,117.238396,0.35465148,-4.2452497
620,test,195.95384,144.19333,59.12243,43.75701,164.059,117.87102,0.35497737,-4.2363605
621,test,195.07288,143.6495,58.469135,43.27016,163.42812,116.54461,0.35444432,-4.2448697
622,test,194.7863,143.48657,58.335842,43.116745,163.25398,116.21808,0.35436815,-4.243972
623,test,196.25694,144.41246,59.248207,43.871986,164.31194,118.20228,0.35502827,-4.2405376
624,test,195.22647,143.71768,58.546394,43.292,163.5136,116.72297,0.3546299,-4.242499
625,test,194.72449,143.46765,58.235027,43.096603,163.23878,116.11441,0.35435793,-4.2461123
626,test,195.47922,143.92592,58.839546,43.532047,163.73306,117.2654,0.35473415,-4.2389307
627,test,195.48958,143.8899,58.71406,43.42564,163.72565,117.08082,0.3546993,-4.2441864
628,test,195.40062,143.88974,58.743404,43.470913,163.6953,117.08153,0.35465443,-4.2414255
629,training,196.47374,144.52092,59.430588,43.986633,164.48969,118.48926,0.35514927,-4.2387266
630,test,195.04613,143.68967,58.543003,43.322533,163.44742,116.687874,0.3546389,-4.2396045
631,test,194.9646,143.59512,58.404545,43.22,163.38123,116.437744,0.3544251,-4.2453876
632,test,223.23184,160.79288,77.55761,57.16409,183.95842,154.31834,0.36617306,-4.1792927
633,test,212.72876,154.3959,70.72878,52.238155,176.08852,140.66289,0.36118692,-4.199196
634,test,210.5533,153.09189,69.19048,51.169815,174.6303,137.95314,0.3607212,-4.1960907
635,test,219.44835,158.49884,75.26114,55.544136,180.97862,149.65839,0.36400273,-4.18518
636,test,220.5391,159.24188,76.16131,56.16101,181.79489,151.32709,0.36480626,-4.172145
637,test,216.96498,157.17316,73.93009,54.503555,179.4187,146.95071,0.36369058,-4.1722727
638,training,215.75085,156.30824,72.88192,53.761368,178.39322,144.74458,0.36232278,-4.1952744
639,test,214.81827,155.74432,72.24352,53.415215,177.79099,143.7903,0.36246762,-4.1831813
640,test,219.38914,158.49847,75.2792,55.533363,180.98865,149.60414,0.36442873,-4.1763797
641,test,215.35487,156.17981,72.69677,53.74332,178.16992,144.90663,0.3631948,-4.1728387
642,training,222.84563,160.64087,77.65925,57.23103,183.5743,154.21674,0.36545527,-4.1788406
643,training,223.91803,161.19315,78.29134,57.68472,184.23134,155.57387,0.36603805,-4.173034
644,training,223.92075,161.21625,78.21861,57.549156,184.24178,155.23941,0.36537102,-4.1920843
645,test,216.09354,156.53172,73.08701,54.01189,178.75273,145.28127,0.36295092,-4.186447
646,training,215.9626,156.42499,73.02464,53.935806,178.59491,145.21324,0.36342934,-4.1758156
647,training,217.85112,157.61015,74.24561,54.849438,179.98796,147.91843,0.3641923,-4.1723013
648,test,217.40158,157.32767,73.96535,54.664062,179.64122,147.26315,0.36343437,-4.1828494
649,test,225.16878,161.99794,79.102684,58.238255,185.2144,157.08745,0.36623755,-4.179707
650,test,223.032,160.75256,77.81457,57.350178,183.72673,154.66876,0.36588195,-4.1696362
651,test,222.98946,160.77512,77.74254,57.368145,183.79726,154.7115,0.36574024,-4.173093
652,test,221.8926,159.95522,76.91061,56.74547,182.98047,153.27585,0.3655164,-4.170658
653,test,222.42538,160.47105,77.52374,57.224007,183.39514,154.14796,0.36611682,-4.160521
654,test,221.55885,159.92859,76.83096,56.71095,182.67628,152.97461,0.36558795,-4.1638107
655,test,219.36804,158.55013,75.29652,55.583927,181.0195,149.73665,0.3645728,-4.172919
656,test,223.59587,161.03139,78.11746,57.51149,184.12979,155.15866,0.36573777,-4.1788735
657,test,218.77309,158.0537,74.83195,55.101807,180.55243,148.68958,0.36376652,-4.187086
658,test,217.0945,157.04378,73.60601,54.4036,179.39127,146.58682,0.36354434,-4.1817436
659,test,221.27496,159.76492,76.7307,56.610924,182.55202,152.4586,0.36527902,-4.1696734
660,test,220.74892,159.49802,76.57303,56.551193,182.2779,152.30032,0.36587584,-4.1479206
661,test,224.79288,161.91234,79.09859,58.37408,185.11156,157.39153,0.3671053,-4.1587486
662,test,224.44302,161.56058,78.8278,58.112743,184.74547,156.76831,0.3666946,-4.1548157
663,training,222.56862,160.49394,77.49608,57.2785,183.43553,154.30249,0.36586747,-4.163822
664,training,222.39442,160.31848,77.24206,57.065834,183.24965,153.96513,0.36562866,-4.166965
665,test,223.37636,160.90843,78.008095,57.557987,183.84212,155.0788,0.366073,-4.1678476
666,test,219.07224,158.413,75.14471,55.43662,180.90196,149.40936,0.36440545,-4.176897
667,test,229.83635,164.81631,82.22746,60.49619,188.57602,163.371,0.36815014,-4.173326
668,test,222.39926,160.27788,77.15562,56.97152,183.21909,153.73264,0.3656587,-4.1748013
669,test,221.17924,159.62619,76.566574,56.485493,182.37715,152.3142,0.36536622,-4.1659865
670,test,222.37057,160.36101,77.39198,57.03127,183.256,153.81638,0.3655144,-4.171804
671,test,227.03526,163.19191,80.59531,59.40051,186.72546,160.33214,0.36795086,-4.152281
672,test,222.28568,160.35217,77.28489,56.908043,183.16637,153.57368,0.36517844,-4.182135
673,test,226.85513,163.15788,80.6016,59.338642,186.61967,159.99834,0.36751825,-4.1563873
674,test,220.79637,159.33041,76.11737,56.17297,182.09827,151.71748,0.36524245,-4.1717243
675,test,220.1877,159.01411,76.072365,56.13084,181.75633,151.19136,0.36536834,-4.1551223
676,training,225.90819,162.51324,79.75366,58.738388,185.74323,158.52466,0.36671424,-4.17051
677,test,221.64082,160.02771,77.07255,56.996227,182.84552,153.48581,0.36612114,-4.1500535
678,test,227.4112,163.44032,80.75972,59.52226,186.90602,160.56734,0.3678588,-4.1619444
679,test,222.03064,160.21138,77.131645,56.86003,183.12234,153.46112,0.3652545,-4.179083
680,test,225.15712,162.13211,79.36221,58.551273,185.31082,157.81413,0.36691707,-4.157743
681,test,230.99173,165.54774,83.040886,61.1027,189.42307,165.09962,0.3687331,-4.168562
682,test,224.0476,161.2433,78.346466,57.75236,184.36684,155.81947,0.36639825,-4.1666265
683,training,222.81664,160.6644,77.731705,57.320755,183.78252,154.66817,0.36626562,-4.1614957
684,test,222.39403,160.35823,77.31494,57.046803,183.30794,154.00325,0.36595887,-4.1665235
685,test,229.62677,164.83032,82.41652,60.754272,188.65599,163.74353,0.36884564,-4.1495442
686,test,218.34677,157.95526,74.72985,55.217148,180.35703,148.77419,0.3646818,-4.1596956
687,test,221.86057,160.1892,77.24423,56.942898,183.04048,153.48058,0.36583176,-4.161093
688,test,227.01796,163.20067,80.415535,59.22591,186.56586,159.73238,0.36735207,-4.1716266
689,training,225.75125,162.38422,79.630684,58.693035,185.60947,158.3296,0.3671042,-4.160779
690,test,230.09999,165.2106,82.898155,61.076088,188.9955,164.58011,0.36920056,-4.140858
691,test,228.53775,164.27455,81.68511,60.2189,187.83298,162.38747,0.3685669,-4.148944
692,training,228.86734,164.3757,81.9854,60.35665,188.0979,162.66833,0.3687188,-4.1504345
693,test,230.10324,165.01671,82.464714,60.668312,188.78477,163.92786,0.36848083,-4.1640873
694,training,228.86691,164.34521,81.79327,60.228,187.96095,162.59163,0.3682797,-4.1583505
695,test,230.40521,165.13358,82.730774,60.902966,189.0412,164.24649,0.36860964,-4.157951
696,training,223.28073,160.8912,77.87525,57.34016,183.8836,154.74463,0.3657094,-4.1805496
697,test,225.86517,162.46497,79.81931,58.8045,185.76021,158.4938,0.3673358,-4.153386
698,test,222.21228,160.29863,77.280205,56.91756,183.2025,153.58308,0.365617,-4.1733313
699,test,225.73576,162.46375,79.7862,58.816174,185.76976,158.72641,0.3674715,-4.1501527
700,test,222.2334,160.41049,77.53901,57.19528,183.39984,154.28447,0.366136,-4.154595
701,test,227.86156,163.78438,81.18126,59.834343,187.29405,161.58049,0.36808786,-4.152052
702,training,229.07935,164.44778,81.96621,60.342037,188.19069,162.84833,0.3683276,-4.155104
703,test,218.7347,158.16554,74.97023,55.279114,180.69168,148.97707,0.36447582,-4.1726336
704,training,228.5823,164.13492,81.72898,60.241947,187.96379,162.68016,0.36871344,-4.141553
705,test,219.40495,158.60812,75.37029,55.672504,181.18607,150.07094,0.36479548,-4.167034
706,test,223.51727,161.14159,78.27941,57.826653,184.1994,155.74626,0.36666998,-4.154179
707,test,224.89645,161.99141,79.14202,58.360382,185.11159,157.36642,0.3667781,-4.1639924
708,test,230.65764,165.34474,82.87757,61.056713,189.2477,164.80103,0.36910647,-4.1559525
709,test,229.48705,164.73528,82.269104,60.598152,188.52129,163.47003,0.36861798,-4.1575723
710,test,228.85808,164.23187,81.571175,60.064632,187.90254,162.1515,0.36833063,-4.1608505
711,test,221.0396,159.6684,76.53414,56.496605,182.33597,152.02512,0.36516744,-4.1735506
712,test,222.87038,160.67293,77.69869,57.380695,183.61063,154.56133,0.3663623,-4.157275
713,test,225.8296,162.66782,79.99012,58.994427,185.91754,159.11154,0.36781266,-4.145767
714,training,227.7765,163.70203,81.17256,59.84173,187.15646,161.06532,0.36788958,-4.155167
715,test,229.60506,164.75641,82.31056,60.678783,188.52298,163.71037,0.36891198,-4.1477094
716,test,231.92769,166.2223,83.92674,61.834965,190.26495,166.69614,0.36991125,-4.143464
717,test,225.70566,162.49501,79.69294,58.789936,185.87456,158.71234,0.36763608,-4.1504927
718,test,228.02051,163.68954,81.13,59.749397,187.3684,161.07594,0.36809722,-4.160199
719,test,229.73233,164.8888,82.485855,60.808495,188.71468,164.0616,0.36917374,-4.140749
720,test,232.96669,166.72314,84.38091,62.084972,190.80946,167.78267,0.36993024,-4.1531687
721,test,232.25853,166.30908,83.98204,61.845997,190.37369,166.68665,0.36968544,-4.151775
722,test,228.62543,164.19447,81.72523,60.200058,187.78271,162.38321,0.36834997,-4.15362
723,test,219.94513,158.96213,75.79552,55.9139,181.63988,150.91183,0.36534798,-4.160205
724,test,231.0975,165.77074,83.386696,61.50107,189.66576,165.64377,0.36959368,-4.1448035
725,training,224.42699,161.49347,78.588875,57.991695,184.71802,156.43811,0.36673155,-4.160648
726,test,212.7319,154.32378,70.41956,52.001766,176.1613,140.33948,0.3615783,-4.202284
727,training,232.36723,166.4152,83.991646,61.845818,190.46675,167.00412,0.3696666,-4.1558495
728,test,230.15979,165.03972,82.518005,60.71792,188.8214,163.89928,0.36843917,-4.1669664
729,test,230.63419,165.43082,83.10731,61.243565,189.29384,165.05183,0.36949798,-4.1415014
730,test,229.26273,164.48769,82.0469,60.41278,188.17332,163.0113,0.3684892,-4.1556306
731,test,230.43431,165.24821,82.80607,60.975636,189.12552,164.41098,0.36886084,-4.1556144
732,test,229.76796,164.86111,82.376686,60.71207,188.66522,163.65762,0.36873573,-4.1571865
733,test,233.83243,167.31375,85.082214,62.560677,191.5405,168.98196,0.37037364,-4.1483636
734,test,232.02164,166.20091,83.771576,61.68527,190.2496,166.44354,0.3692024,-4.163408
735,training,224.91693,161.896,79.13888,58.462143,185.20593,157.64517,0.3673977,-4.1460114
736,test,224.53464,161.63954,78.89974,58.145542,184.79329,156.70563,0.36664695,-4.1620646
737,test,234.82903,167.8974,85.70332,63.03651,192.14067,170.17245,0.37066427,-4.147669
738,test,214.97227,155.76477,72.2203,53.371136,177.8279,143.69284,0.36290693,-4.1812735
739,test,226.51755,162.80078,80.15894,59.035404,186.21654,159.19923,0.36753714,-4.156756
740,training,228.58221,164.17186,81.57831,60.05271,187.83286,162.15334,0.36829945,-4.1580477
741,training,236.27963,168.64256,86.64447,63.788242,193.28214,172.03334,0.3713396,-4.1422086
742,test,228.07211,163.93259,81.341896,59.87873,187.5216,161.61151,0.3679477,-4.1599407
743,training,233.61853,167.09131,84.90168,62.531357,191.26677,168.58875,0.3701202,-4.1493373
744,test,230.15094,165.09064,82.5969,60.82003,188.93163,164.1632,0.36895016,-4.1557517
745,test,221.54465,160.04889,77.07695,56.8824,182.79706,153.18419,0.36582956,-4.1582637
746,test,234.50806,167.56194,85.427376,62.890247,191.90755,169.6334,0.37037778,-4.1518574
747,training,222.31851,160.30316,77.30965,57.105907,183.2861,153.85864,0.3659794,-4.1625032
748,test,234.1411,167.47638,85.24017,62.74956,191.76889,169.35107,0.37038007,-4.151428
749,test,227.31152,163.33318,80.71705,59.56099,186.97437,160.66034,0.36828434,-4.1452727
750,test,227.73198,163.54845,80.7046,59.54361,187.22864,160.59218,0.36805016,-4.1632442
751,test,229.62125,164.79549,82.23307,60.526104,188.62985,163.38713,0.36911243,-4.1503444
752,test,222.49889,160.46404,77.30922,57.097733,183.4862,153.89018,0.36609963,-4.1704392
753,test,198.67345,145.89624,61.19421,45.217453,166.02252,121.72244,0.3558181,-4.2293763
754,test,203.60384,148.96034,64.58379,47.730354,169.66655,128.49393,0.35782516,-4.2174454
755,test,204.99103,149.88742,65.70877,48.518818,170.7366,130.57808,0.35865125,-4.2042656
756,training,203.90967,149.15257,64.80248,47.924007,169.85997,128.90688,0.35785332,-4.2160516
757,test,205.66849,150.20598,66.242195,49.028534,171.2176,131.94588,0.35923356,-4.1918445
758,training,203.74586,149.00912,64.725334,47.859444,169.7455,129.06584,0.35822284,-4.2037487
759,test,206.1059,150.49565,66.31905,49.03141,171.4682,131.93576,0.35927457,-4.200907
760,test,207.70882,151.31654,67.19906,49.633812,172.47078,133.92328,0.3591348,-4.2164354
761,test,208.80038,152.17358,68.36771,50.53797,173.56255,136.00711,0.36052915,-4.185745
762,test,207.8834,151.37497,67.271324,49.744205,172.66072,134.24191,0.35973474,-4.2077174
763,test,208.6009,152.07889,68.326706,50.5668,173.4075,135.98184,0.3607671,-4.1723647
764,training,209.80557,152.72545,68.82568,50.937054,174.1912,137.10162,0.3606321,-4.1939573
765,training,208.618,151.90602,67.89336,50.245514,173.20888,135.2925,0.36034533,-4.195418
766,test,214.6306,155.59528,71.91865,53.131485,177.66963,143.28566,0.36244085,-4.191011
767,test,208.16818,151.72058,67.54237,49.873135,172.93626,134.57803,0.3594866,-4.215022
768,test,220.36261,158.94518,75.70112,55.869537,181.6569,150.88896,0.36436048,-4.188346
769,test,214.39572,155.45982,71.88031,53.041798,177.3537,142.80257,0.36172527,-4.20009
770,test,211.24394,153.67926,69.88368,51.641315,175.22902,139.06029,0.36128274,-4.188985
771,test,219.84622,158.7139,75.37877,55.575058,181.26025,149.74777,0.36391488,-4.1954045
772,test,213.45255,155.0039,71.301254,52.59945,176.80699,141.64839,0.36172318,-4.1971793
773,test,215.32713,156.01718,72.25068,53.287586,178.08653,143.82384,0.36202675,-4.2115474
774,test,210.1487,152.94063,69.25842,51.276844,174.44785,138.02254,0.36109895,-4.1786537
775,training,217.59467,157.4049,73.92998,54.492958,179.62221,147.1404,0.3634037,-4.1910524
776,training,217.90483,157.70331,74.25424,54.795486,180.0416,147.7616,0.36345816,-4.1919365
777,training,209.5902,152.64496,68.67364,50.776062,173.94316,136.51576,0.36032182,-4.201615
778,training,223.55978,161.03903,77.9879,57.42178,184.13362,155.09271,0.36584586,-4.1815934
779,test,213.81085,155.06232,71.33883,52.681828,176.91663,142.11534,0.36207354,-4.1955976
780,test,217.0887,157.21306,73.866,54.581444,179.57018,147.04811,0.36387447,-4.1708593
781,training,218.31744,157.87065,74.41992,54.91871,180.3293,148.19225,0.36366737,-4.192302
782,test,215.5978,156.17879,72.632416,53.718357,178.27773,144.70709,0.36302957,-4.1852136
783,test,218.78981,158.08177,74.6865,55.084347,180.60796,148.71477,0.36379918,-4.193505
784,test,215.12279,155.97876,72.486046,53.546654,178.05904,144.2669,0.36316234,-4.175081
785,test,223.78682,161.1374,78.20901,57.700634,184.26373,155.64972,0.3659476,-4.172787
786,test,212.31294,154.3517,70.75161,52.34516,176.07011,140.88054,0.36226013,-4.1736016
787,test,221.15009,159.5291,76.23153,56.266106,182.35478,151.72739,0.36499694,-4.1850533
788,training,216.82503,156.9517,73.65077,54.346878,179.21416,146.59328,0.36354196,-4.1772194
789,test,222.68198,160.44267,77.33866,57.013477,183.37206,153.9537,0.36544672,-4.181458
790,test,217.2265,157.2891,73.92059,54.556,179.57626,146.93692,0.36375248,-4.1796594
791,test,216.68298,156.92577,73.51,54.22473,179.1638,146.11821,0.3634522,-4.1814523
792,test,217.38644,157.35771,73.96686,54.620667,179.6186,147.16933,0.36380938,-4.1777234
793,test,214.64085,155.63765,72.02773,53.052414,177.57127,143.20656,0.36218688,-4.1996174
794,test,225.94081,162.43571,79.5727,58.61592,185.78061,158.06387,0.36651963,-4.1817403
795,test,217.25499,157.30725,74.334076,54.971214,179.76782,147.82675,0.3645601,-4.14625
796,test,215.45688,156.11066,72.6078,53.70686,178.24844,144.583,0.36314744,-4.1799545
797,test,216.1248,156.58171,73.06447,53.99895,178.7112,145.64359,0.36304533,-4.1834993
798,test,220.48329,159.113,75.85899,55.8965,181.80907,150.82378,0.36439297,-4.1891546
799,training,217.6716,157.56876,74.29492,54.88724,180.02843,147.83064,0.3642788,-4.1678805
800,test,214.4341,155.6648,72.03159,53.18377,177.6332,143.21815,0.3623548,-4.192242
801,test,214.05365,155.4218,72.053856,53.354523,177.45737,143.66293,0.3634268,-4.151379
802,test,213.96942,155.3507,71.8291,53.224426,177.2883,143.12654,0.36321747,-4.161377
803,test,220.6812,159.36044,76.08259,56.038963,182.05385,151.4623,0.36463726,-4.1880035
804,test,216.1403,156.56357,73.00956,53.900543,178.65042,145.39389,0.36302346,-4.189919
805,test,218.44516,157.95702,74.61791,54.99088,180.31352,148.3818,0.3641566,-4.1793876
806,test,218.06282,157.66469,74.4539,54.955494,180.13329,147.99612,0.36419845,-4.173372
807,test,225.89885,162.64041,79.903,58.859657,185.87302,158.70963,0.36723363,-4.160261
808,test,215.59633,156.47571,73.32112,54.245354,178.57838,145.8541,0.364237,-4.142355
809,test,219.55829,158.74568,75.77492,55.924377,181.27579,150.57634,0.3652428,-4.151718
810,training,219.1035,158.25638,74.98756,55.320393,180.84038,149.12062,0.36429834,-4.177986
811,test,219.27263,158.55789,75.33512,55.53259,181.03464,149.6985,0.3642964,-4.181346
812,test,221.14328,159.48776,76.30018,56.231678,182.30292,151.69693,0.36470672,-4.1880045
813,test,216.4091,156.79712,73.385376,54.197506,179.01111,146.11198,0.3634161,-4.1774306
814,test,217.83282,157.58383,74.282684,54.83471,179.92073,147.63469,0.3638952,-4.178987
815,test,217.02223,157.22661,73.96089,54.68689,179.5496,147.19359,0.36433768,-4.160725
816,test,225.59366,162.24254,79.33711,58.375515,185.44955,157.73155,0.36665404,-4.1789827
817,training,218.18642,157.82384,74.28567,54.751408,180.08159,147.80544,0.3632774,-4.2023034
818,test,218.49342,158.00931,74.802315,55.2266,180.53665,148.68895,0.36423528,-4.1740155
819,test,228.03293,163.69568,80.88829,59.590576,187.39949,160.80025,0.36772442,-4.1762137
820,test,221.12053,159.62172,76.68971,56.68081,182.47011,152.75204,0.3657679,-4.1541085
821,training,228.73439,164.26303,81.700325,60.190758,187.99394,162.42041,0.3684227,-4.1543856
822,test,222.5318,160.48132,77.4354,57.030094,183.32274,153.86777,0.3654065,-4.1798053
823,test,216.51259,156.93092,73.62223,54.403034,179.15887,146.58339,0.3642228,-4.1570954
824,training,222.9154,160.77261,77.80999,57.41951,183.65591,154.57686,0.36599198,-4.166197
825,test,221.77617,159.83237,76.654495,56.52743,182.79756,152.44463,0.36503476,-4.187025
826,training,219.84604,158.79193,75.486755,55.626705,181.40254,150.06747,0.3641931,-4.189276
827,test,217.34584,157.26683,73.952576,54.61948,179.63159,147.18169,0.3639849,-4.1714206
828,test,226.11238,162.6385,80.04928,58.97453,186.05716,158.94246,0.36759627,-4.1507077
829,test,220.26286,159.06651,75.947136,56.108418,181.64255,151.03844,0.36503768,-4.1675096
830,test,212.25778,154.28265,70.642136,52.160385,175.94763,140.48186,0.3616847,-4.1849957
831,test,220.19545,159.03632,75.863,55.957558,181.80397,150.82814,0.36480126,-4.1779313
832,training,227.50757,163.52773,80.97071,59.676075,187.01927,160.97438,0.36805195,-4.1515346
833,training,223.6756,161.09996,78.19483,57.711582,184.2081,155.56598,0.36643597,-4.162137
834,test,225.43494,162.26135,79.53967,58.646908,185.52664,158.10774,0.36756018,-4.1501446
835,test,212.84776,154.59705,70.99352,52.487774,176.45543,141.43959,0.36234257,-4.1756287
836,test,226.6267,163.05846,80.485725,59.286545,186.43823,159.85622,0.36795536,-4.147734
837,test,229.89542,164.90756,82.45917,60.76348,188.80138,164.03279,0.36887732,-4.1504445
838,test,223.26392,160.94272,77.937485,57.47031,183.99028,155.17201,0.36631966,-4.1681285
839,test,225.83391,162.44704,79.631744,58.697876,185.86745,158.17876,0.3667395,-4.175043
840,test,215.01335,155.91031,72.59823,53.677784,177.99739,144.32722,0.36333376,-4.1625385
841,training,227.5163,163.35095,80.552826,59.334442,186.90128,160.04562,0.36713433,-4.182235
842,test,228.88399,164.30264,81.78416,60.2517,187.97577,162.58844,0.36870405,-4.1482034
843,test,231.93857,166.10466,83.74417,61.630424,190.16513,166.395,0.369217,-4.161495
844,test,216.43573,156.85175,73.46667,54.245136,179.10889,146.20099,0.36367747,-4.173196
845,test,227.52466,163.52187,80.85298,59.586876,187.02533,160.67476,0.3679788,-4.1617236
846,test,230.60312,165.38713,83.06614,61.220436,189.299,164.86455,0.36951542,-4.1424537
847,test,220.34851,159.2577,76.23276,56.266384,181.88522,151.55217,0.36530063,-4.159488
848,test,226.52391,162.7916,80.09922,59.068348,186.28471,159.30418,0.3674264,-4.1598234
849,test,222.89348,160.58424,77.61682,57.33237,183.53497,154.35803,0.36625007,-4.1591296
850,test,227.4292,163.39517,80.782265,59.51186,186.77435,160.42487,0.36780798,-4.155638
851,test,224.19843,161.52354,78.46572,57.89199,184.65068,156.25676,0.36601073,-4.180452
852,test,221.85849,160.17984,77.24105,56.92528,182.93144,153.42459,0.36583632,-4.1631556
853,test,219.97586,159.01598,75.78455,55.96542,181.67041,150.76822,0.3646888,-4.173029
854,test,231.17668,165.64503,83.11367,61.144142,189.54755,165.19266,0.36873874,-4.1696916
855,test,228.74405,164.34358,81.7126,60.26889,187.97899,162.55257,0.3685239,-4.1536627
856,test,231.72502,166.01027,83.636024,61.487267,190.0923,166.13739,0.36954355,-4.155143
857,test,229.6678,164.809,82.31736,60.540073,188.4881,163.4504,0.36873478,-4.156247
858,training,225.31082,162.16267,79.41346,58.60138,185.59776,157.97083,0.367567,-4.1489325
859,training,223.09662,161.05634,78.38915,57.89423,184.04573,155.88522,0.3670107,-4.134464
860,test,225.99388,162.62532,79.92039,59.0115,186.10326,159.09943,0.3679632,-4.141739
861,test,218.64766,158.15936,74.943954,55.26821,180.51164,148.82133,0.36444312,-4.171954
862,test,228.88667,164.22588,81.59478,60.154583,187.93724,162.17955,0.3685895,-4.159242
863,test,217.14236,157.20242,73.8038,54.52397,179.71251,147.05334,0.3643752,-4.1637654
864,training,223.97632,161.19226,78.16718,57.579296,184.34213,155.33481,0.36624905,-4.1773267
865,training,218.44044,157.8521,74.3867,54.924217,180.43979,148.02858,0.3643237,-4.182395
866,training,229.3793,164.66277,82.17375,60.625782,188.53299,163.59521,0.36921015,-4.138653
867,training,230.31891,165.10977,82.55459,60.91726,189.07458,164.3358,0.36926818,-4.15125
868,test,236.4128,168.76422,86.66886,63.714035,193.46712,172.09703,0.3716618,-4.143284
869,test,228.24567,163.92946,81.431625,60.05483,187.65283,161.9745,0.3690267,-4.137277
870,test,215.7389,156.3194,72.59655,53.596848,178.56584,144.64491,0.36338,-4.1884303
871,test,193.94214,142.96956,57.74096,42.71833,162.60988,115.0609,0.3541172,-4.2443805
872,test,195.87337,144.16727,59.03576,43.690662,164.06851,117.75079,0.35502335,-4.2398143
873,test,199.3124,146.26346,61.30763,45.335155,166.49944,122.2272,0.35635272,-4.233577
874,test,201.09674,147.30551,62.412174,46.12769,167.7715,124.42715,0.35707304,-4.2352047
875,training,199.12758,146.16162,61.21206,45.27751,166.44273,122.03923,0.35647658,-4.2308464
876,test,201.8661,147.81963,63.003105,46.606087,168.40842,125.70113,0.3575279,-4.2287364
877,training,201.48132,147.62566,62.839195,46.382187,168.11086,125.171875,0.35710216,-4.2321553
878,test,197.57036,145.23857,60.373856,44.6888,165.34276,120.33558,0.35613576,-4.220299
879,test,203.77657,148.97745,64.30726,47.57121,169.82564,128.31023,0.35831314,-4.222766
880,test,200.82965,147.16382,62.262234,45.98806,167.65726,124.18412,0.35689795,-4.236799
881,test,203.1957,148.6465,63.96689,47.33569,169.38498,127.60178,0.35832575,-4.2171273
882,training,200.56023,147.05345,62.19392,45.944263,167.42638,123.91525,0.35688138,-4.2308774
883,test,206.04176,150.34662,65.8985,48.749672,171.37143,131.4503,0.35965416,-4.20786
884,test,201.68916,147.63556,62.805595,46.44402,168.21628,125.32538,0.35740024,-4.230714
885,test,199.47174,146.39996,61.548084,45.561337,166.71498,122.76964,0.35685173,-4.220824
886,test,205.02046,149.72244,65.01633,47.97256,170.6404,129.57181,0.35835287,-4.2356143
887,test,204.72716,149.61014,65.036125,48.02649,170.50255,129.6288,0.3587032,-4.221445
888,test,204.70758,149.49391,64.82494,47.900692,170.38295,129.155,0.35859743,-4.2278137
889,test,203.88814,149.04796,64.35731,47.545536,169.87024,128.30804,0.35823026,-4.2272134
890,training,204.24492,149.30775,64.66841,47.77493,170.15157,128.90877,0.3584649,-4.2218046
891,test,203.3534,148.7886,64.16173,47.446392,169.5687,127.87872,0.35839185,-4.214967
892,test,203.7107,148.87682,64.140366,47.421135,169.70837,127.994225,0.35821626,-4.2285376
893,test,200.67007,147.1109,62.289837,46.09667,167.56004,124.290504,0.35729584,-4.223457
894,test,203.99811,149.15244,64.60654,47.77167,170.03801,128.88121,0.35852936,-4.214466
895,test,207.81186,151.34853,66.81054,49.340523,172.64104,133.23813,0.35957673,-4.227473
896,test,200.68066,147.1348,62.33834,46.1094,167.55832,124.33928,0.35736865,-4.2200313
897,training,207.7549,151.40715,66.95843,49.424557,172.66713,133.46616,0.35980985,-4.2193704
898,test,205.8371,150.26617,65.7522,48.539352,171.2972,131.00522,0.35907757,-4.2202883
